case_history_id,occurrence_id,site_key,site_id,number,street,source_location,street_nodir,match_status,parcel_match_count
bza-43-22-cb2a611acd,2022-08-30:43-22:1,3056:ANDERDON,site-a5fbba69f381,3056,ANDERDON,"2978, 2984, 2992, 3014, 3020, 3030, 3034, 3042, 3050,3056 & 3060 Anderdon, between Charlevoix St. and Goethe St. in an R2 (Two-Family Residential District)-City Council District #4",ANDERDON,unmatched,0
bza-43-22-cb2a611acd,2022-08-30:43-22:1,3060:ANDERDON,site-05ed8967b6c6,3060,ANDERDON,"2978, 2984, 2992, 3014, 3020, 3030, 3034, 3042, 3050,3056 & 3060 Anderdon, between Charlevoix St. and Goethe St. in an R2 (Two-Family Residential District)-City Council District #4",ANDERDON,unmatched,0
bza-44-22-b4c125acb3,2022-08-30:44-22:1,20569:VAUGHAN,site-aa9fd87e2f68,20569,VAUGHAN,20569 & 20577 Vaughan between Hessell and Eight Mile Rd. in an R1 (Single-Family Residential Zoning District)-City Council District #1,VAUGHAN,matched,1
bza-44-22-b4c125acb3,2022-08-30:44-22:1,20577:VAUGHAN,site-a21e0521559c,20577,VAUGHAN,20569 & 20577 Vaughan between Hessell and Eight Mile Rd. in an R1 (Single-Family Residential Zoning District)-City Council District #1,VAUGHAN,matched,1
bza-45-22-ac51806c35,2022-08-30:45-22:1,19303:GIRARDIN,site-66b1765fc2bd,19303,GIRARDIN,19303 Girardin (aka 6561 E. Seven Mile Rd.) between E. Outer Drive and W. seven Mile Rd. in an M4 (Intensive Industrial District)-City Council District #3,GIRARDIN,matched,1
bza-45-22-ac51806c35,2022-08-30:45-22:1,6561:E SEVEN MILE,site-a7e893a758ea,6561,E SEVEN MILE,19303 Girardin (aka 6561 E. Seven Mile Rd.) between E. Outer Drive and W. seven Mile Rd. in an M4 (Intensive Industrial District)-City Council District #3,SEVEN MILE,matched,1
bza-38-22-38ba18ce36,2022-09-13:38-22:1,20411:PRAIRIE,site-c2b840477d0d,20411,PRAIRIE,"20411 Prairie St., between W. Eight Mile Rd and Norfolk in an R1 Zone (Single-Family Residential District)- City Council District #3",PRAIRIE,matched,1
bza-40-22-1bccc643ae,2022-09-13:40-22:1,3471:JOY,site-78fd3fdb0a6d,3471,JOY,"3471 JOY RD., between Dexter and Clairmount in an R2 Zone (Two-Family Residential District)- City Council District #5",JOY,matched,1
bza-bseed-slu2022-00038-7072ea4ca4,2022-09-13:BSEED SLU2022-00038:1,16890:TELEGRAPH,site-3b53543c9cc5,16890,TELEGRAPH,"16890 Telegraph, between W. McNichols and Grove in a B4 zone. City Council District #1",TELEGRAPH,matched,1
bza-41-22-15dfb8ba06,2022-09-20:41-22:1,5834:HARRELL,site-0bc39ddb1275,5834,HARRELL,5828/5834 Harrell between Hern and Olga in an R2 Zone (Two-Family Residential District)- City Council District #4,HARRELL,matched,1
bza-48-22-a38616f516,2022-09-20:48-22:1,14620:TIREMAN,site-5dc38ca83206,14620,TIREMAN,14620 Tireman between Marlowe and Hubbell in a B4 General Business District - City Council District #7,TIREMAN,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2734:HURON,site-69a6502ad0ef,2734,HURON,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",HURON,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2738:HURON,site-ba0a18552715,2738,HURON,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",HURON,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2742:HURON,site-263aae1d8b4b,2742,HURON,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",HURON,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2758:HURON,site-db65f6d70856,2758,HURON,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",HURON,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2764:HURON,site-adaeda385c24,2764,HURON,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",HURON,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2776:HURON,site-3c887a7934a0,2776,HURON,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",HURON,matched,1
bza-50-22-e2dd6e5b59,2022-09-20:50-22:1,2025:TEMPLE,site-fa187fa8ae0a,2025,TEMPLE,"2734, 2738, 2742, 2758, 2764, 2776 Huron & 2025 Temple, between Temple and Spruce in an R2 Zone (Two-Family Residential District)- City Council District #6",TEMPLE,matched,1
bza-49-22-8cce07fda5,2022-09-27:49-22:1,5730:E EIGHT MILE,site-ec2219c32aa8,5730,E EIGHT MILE,5730 E. Eight Mile (Unit C) between Syracuse and Mound in a B4 (General Business District)-City Council District #3,EIGHT MILE,matched,1
bza-51-22-07f10681c0,2022-09-27:51-22:1,1310:LABROSSE,site-752eabd6e5ac,1310,LABROSSE,1310 Labrosse between John C. Lodge and Brooklyn in an R3 (Low Density Residential District)-City Council District #6,LABROSSE,matched,1
bza-58-22-943196124c,2022-09-27:58-22:1,2607:14TH,site-df24cef728c7,2607,14TH,"2607-2627 14th & 2616-2668 15th, between Perry. and W. Fisher Service Drive in an M3 Zone General Industrial District)- City Council District #6",14TH,matched,1
bza-58-22-943196124c,2022-09-27:58-22:1,2627:14TH,site-0310f602e49e,2627,14TH,"2607-2627 14th & 2616-2668 15th, between Perry. and W. Fisher Service Drive in an M3 Zone General Industrial District)- City Council District #6",14TH,matched,1
bza-58-22-943196124c,2022-09-27:58-22:1,2616:15TH,site-98fa38d06cdd,2616,15TH,"2607-2627 14th & 2616-2668 15th, between Perry. and W. Fisher Service Drive in an M3 Zone General Industrial District)- City Council District #6",15TH,matched,1
bza-58-22-943196124c,2022-09-27:58-22:1,2668:15TH,site-6343d065d7b3,2668,15TH,"2607-2627 14th & 2616-2668 15th, between Perry. and W. Fisher Service Drive in an M3 Zone General Industrial District)- City Council District #6",15TH,matched,1
bza-53-22-f89cd6be57,2022-10-25:53-22:1,2442:RIOPELLE,site-1e01f77ac434,2442,RIOPELLE,2442 Riopelle between Winder. and E. Fisher Service Drive in an M3 (Zone General Industrial District),RIOPELLE,matched,1
bza-56-22-ec38b25482,2022-10-25:56-22:1,16750:TELEGRAPH,site-b40f82802d76,16750,TELEGRAPH,16750 Telegraph between Dehner and McNichols in a B4 (General Business District),TELEGRAPH,matched,1
bza-57-22-29d327c7bd,2022-10-25:57-22:1,2108:BURNS,site-d704661d4230,2108,BURNS,2108 Burns between Vernor and Kercheval in an R1 (Single-Family Residential District),BURNS,matched,1
bza-52-22-dbe49059e9,2022-11-15:52-22:1,19011:LIVERNOIS,site-6eadc0052558,19011,LIVERNOIS,19011 Livernois & 18982 Stoepel between Seven Mile Rd. and Clarita in an B2 Zone (Local Business and Residential District) City Council District #2,LIVERNOIS,matched,1
bza-52-22-dbe49059e9,2022-11-15:52-22:1,18982:STOEPEL,site-a74de5404725,18982,STOEPEL,19011 Livernois & 18982 Stoepel between Seven Mile Rd. and Clarita in an B2 Zone (Local Business and Residential District) City Council District #2,STOEPEL,matched,1
bza-55-22-5f45ad09c6,2022-11-15:55-22:1,13316:14TH,site-d4f8bb58b62f,13316,14TH,13316 14th (Legal address 13300 14th St.) between Waverly and Clements in a R2 (Two-Family Residential District)-City Council District #7,14TH,matched,1
bza-59-22-b75dd5795b,2022-11-15:59-22:1,757:BETHUNE,site-30b362e72764,757,BETHUNE,757 Bethune between 2nd Ave. and 3rd Ave. in an R1 (Single-Family Residential District) City Council District #5,BETHUNE,matched,1
bza-46-22-492c5e629d,2023-01-30:46-22:1,8808:FALCON,site-c0ea6a697614,8808,FALCON,8808 Falcon between Elsmere and Lawndale in an R2 (Two-Family Residential District)-City Council District #6,FALCON,matched,1
bza-60-22-958ec66e06,2023-01-30:60-22:1,708:CHARLOTTE,site-a40bb18f6539,708,CHARLOTTE,708 Charlotte between 2nd and 3rd in an B4 (General Business District)-City Council District #6,CHARLOTTE,matched,1
bza-61-22-401fb1319a,2023-01-30:61-22:1,2935:WEBB,site-5f093cf92a93,2935,WEBB,2935 Webb St between Lawton and Wildemere in an R2 (Two-Family Residential District)-City Council District #5,WEBB,matched,1
bza-62-22-fb5b5b77b1,2023-01-30:62-22:1,10241:JOY,site-17824324faa6,10241,JOY,10241 Joy Rd. between Griggs and Oakman in an B2 (Local Business and Residential District)-City Council District #6,JOY,matched,1
bza-63-22-01da7e63d3,2023-01-30:63-22:1,2616:HARRISON,site-ef8155c1a771,2616,HARRISON,2616 Harrison between Woodrow Wilson and W. Churchill in an R3 (Low Density Residential District)-City Council District #5,HARRISON,matched,1
bza-66-22-a6e0b1dc18,2023-01-30:66-22:1,4116:AVERY,site-6e8c816b24bd,4116,AVERY,4116 Avery between Willis and Alexandrine in an R3 (Low Density Residential District)-City Council District #6,AVERY,matched,1
bza-70-22-983cbd4b8b,2023-01-30:70-22:1,4514:BURNS,site-ab9a7215f284,4514,BURNS,4514 Burns between Forest and E. Canfield in an R1 Single-Family Residential District)-City Council District #5,BURNS,matched,1
bza-37-22-b17d680e46,2023-02-13:37-22:1,3532:FARNSWORTH,site-3868585b8b1f,3532,FARNSWORTH,3532 Farnsworth between Moran and Ellery in an R2 (Two-Family Residential District)-City Council District #5,FARNSWORTH,matched,1
bza-73-22-965d798f67,2023-02-13:73-22:1,3620:PORTER,site-f277926e6e8d,3620,PORTER,3620 Porter between 25th and W. Grand Blvd. in an (R2 Two-Family Residential District)-City Council District #6,PORTER,matched,1
bza-74-22-7d9c062553,2023-02-13:74-22:1,151:GLADSTONE,site-b7a1da093531,151,GLADSTONE,151 & 161 Gladstone between Woodward Ave. and Second in an B4 (General Business District)-City Council District #5,GLADSTONE,unmatched,0
bza-74-22-7d9c062553,2023-02-13:74-22:1,161:GLADSTONE,site-13c7754fae25,161,GLADSTONE,151 & 161 Gladstone between Woodward Ave. and Second in an B4 (General Business District)-City Council District #5,GLADSTONE,matched,1
bza-01-23-b0171819a2,2023-02-20:01-23:1,4445:LAWTON,site-38ac566fb435,4445,LAWTON,4445 Lawton between W. Hancock and Buchanan in a M4 (Intensive Industrial District),LAWTON,matched,1
bza-03-23-cdc3a2629c,2023-02-20:03-23:1,425:CAMPBELL,site-b8e8209854e2,425,CAMPBELL,425 Campbell between Harvey and Reeder in a M4 (Intensive Industrial District),CAMPBELL,matched,1
bza-06-23-06ef82a262,2023-02-20:06-23:1,15300:FULLERTON,site-75a3d7308b65,15300,FULLERTON,15300 Fullerton between Sussex and Whitcomb in a M2 (Restricted Industrial District),FULLERTON,matched,1
bza-05-23-5a53c91971,2023-02-27:05-23:1,411:PIQUETTE,site-b15664664fdf,411,PIQUETTE,411 Piquette between Brush and Beaubien in an M4 (Intensive Industrial District),PIQUETTE,matched,1
bza-75-22-e3fe10778e,2023-02-27:75-22:1,1401:MICHIGAN,site-d9107ab462fb,1401,MICHIGAN,1401 Michigan between Church and Leverette in an B4 (General Business District),MICHIGAN,matched,1
bza-02-23-09191613e4,2023-03-13:02-23:1,14290:SCHAEFER,site-746f5f939904,14290,SCHAEFER,14290 Schaefer between Intervale and Lyndon in an M4 (Intensive Industrial District)-City Council District #1,SCHAEFER,matched,1
bza-07-23-9b431ff07a,2023-03-13:07-23:1,3435:PULFORD,site-9d32d00c2bc8,3435,PULFORD,"3435, 3453, 3459 & 3473 Pulford between Mack and Gratiot in an R2 (Two-Family Residential District)-City Council District #5",PULFORD,matched,1
bza-07-23-9b431ff07a,2023-03-13:07-23:1,3453:PULFORD,site-82b9e3c13c88,3453,PULFORD,"3435, 3453, 3459 & 3473 Pulford between Mack and Gratiot in an R2 (Two-Family Residential District)-City Council District #5",PULFORD,unmatched,0
bza-07-23-9b431ff07a,2023-03-13:07-23:1,3459:PULFORD,site-f18e17eedd2c,3459,PULFORD,"3435, 3453, 3459 & 3473 Pulford between Mack and Gratiot in an R2 (Two-Family Residential District)-City Council District #5",PULFORD,matched,1
bza-07-23-9b431ff07a,2023-03-13:07-23:1,3473:PULFORD,site-52ec302b47ac,3473,PULFORD,"3435, 3453, 3459 & 3473 Pulford between Mack and Gratiot in an R2 (Two-Family Residential District)-City Council District #5",PULFORD,unmatched,0
bza-81-21-7685eb2595,2023-03-13:81-21:1,6760:GRANDVILLE,site-acb61b6183ef,6760,GRANDVILLE,6760 Grandville between W. Warren and Whitlock in an R1 (Single-Family Residential District)-City Council District #7,GRANDVILLE,matched,1
bza-06-22-239afc0021,2023-03-20:06-22:1,4885:15TH,site-1d23f1ee3514,4885,15TH,4885 15th between Warren and Grand River in an B4 General Business District)-City Council District #5,15TH,matched,1
bza-32-21-04cdb9c55b,2023-03-20:32-21:1,15018:HOUSTON WHITTIER,site-6372931e7b35,15018,HOUSTON WHITTIER,15018 Houston Whittier between Hayes and Queen in a B3 Shopping District)-City Council District #3,HOUSTON WHITTIER,matched,1
bza-71-22-235ad6936d,2023-03-20:71-22:1,4527:MICHIGAN,site-67d6b3a1db40,4527,MICHIGAN,"4527, 4535 & 4545 Michigan between 28th and 29th in a M4 (Intensive Industrial District)-City Council District #6",MICHIGAN,matched,1
bza-71-22-235ad6936d,2023-03-20:71-22:1,4535:MICHIGAN,site-859a977adc34,4535,MICHIGAN,"4527, 4535 & 4545 Michigan between 28th and 29th in a M4 (Intensive Industrial District)-City Council District #6",MICHIGAN,matched,1
bza-71-22-235ad6936d,2023-03-20:71-22:1,4545:MICHIGAN,site-009b71fb4c04,4545,MICHIGAN,"4527, 4535 & 4545 Michigan between 28th and 29th in a M4 (Intensive Industrial District)-City Council District #6",MICHIGAN,matched,1
bza-08-23-aa01dd18f0,2023-03-27:08-23:1,20232:LIVERNOIS,site-94b62937c54d,20232,LIVERNOIS,20232 Livernois between 8 Mile Rd. and Chippewa in an B2 (Local Business and Residential District)-City Council District #2,LIVERNOIS,matched,1
bza-09-23-2b90c325ff,2023-03-27:09-23:1,2229:LAMOTHE,site-0b26d5747127,2229,LAMOTHE,2229 Lamothe between 14th and LaSalle in an R1 (Single-Family Residential District)-City Council District #5,LAMOTHE,matched,1
bza-11-23-100fdb0043,2023-05-01:11-23:1,3274:JUNCTION,site-681f0e12c13e,3274,JUNCTION,"3274 Junction, between St. Hedwig and Knonkel in a R2 (Two-Family Residential District.)-City Council #5",JUNCTION,matched,1
bza-13-23-fa2355c165,2023-05-01:13-23:1,21535:ORCHARD,site-905d3dd40c1e,21535,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21652:ORCHARD,site-d988c4a5389c,21652,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21636:ORCHARD,site-89410f5af9b8,21636,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21624:ORCHARD,site-1860004938b5,21624,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21610:ORCHARD,site-56759ffd6ee0,21610,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,matched,1
bza-13-23-fa2355c165,2023-05-01:13-23:1,21604:ORCHARD,site-bdd5e515100f,21604,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21566:ORCHARD,site-fdb3ae8a8afd,21566,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21556:ORCHARD,site-6bfdb571ce0b,21556,ORCHARD,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",ORCHARD,unmatched,0
bza-13-23-fa2355c165,2023-05-01:13-23:1,21525:SANTA CLARA,site-7174aab053f2,21525,SANTA CLARA,"21652, 21636, 21624, 21610, 21604, 21566, 21556 Orchard & 21535 and 21525 Santa Clara between Lahser and Bentler in an R3 zone ( Low Density Residential District). City Council #1",SANTA CLARA,matched,1
bza-16-23-d69ef06e72,2023-05-15:16-23:1,23466:GRAND RIVER,site-21101fa8d364,23466,GRAND RIVER,"23466 Grand River, between Grayfield and Codding in an B4 General Business District",GRAND RIVER,matched,1
bza-17-23-eb9c5fba42,2023-05-15:17-23:1,1931:25TH,site-fe5fcf64968f,1931,25TH,"1931 & 1935 25TH Street, between Vernor and Toledo in a R2 zone (Two Family Residential District).",25TH,matched,1
bza-17-23-eb9c5fba42,2023-05-15:17-23:1,1935:25TH,site-e9a30cede33e,1935,25TH,"1931 & 1935 25TH Street, between Vernor and Toledo in a R2 zone (Two Family Residential District).",25TH,unmatched,0
bza-64-22-591273173f,2023-05-15:64-22:1,4505:LODEWYCK,site-694a6f30c48f,4505,LODEWYCK,"4505 Lodewyck, between Cornwall and Munich in a R1 (Single-Family Residential District)",LODEWYCK,matched,1
bza-18-23-535a07c23f,2023-05-22:18-23:1,14340:W CHICAGO,site-2518e080a55e,14340,W CHICAGO,"14340 W. Chicago, between Mark Twain and Freeland in an B4 District. General Business District.",CHICAGO,matched,1
bza-20-23-dab8c7b9c0,2023-05-22:20-23:1,1115:MILITARY,site-a9ea60565058,1115,MILITARY,"1115 MILITARY, between Army and E. Lafayette in an R2 District. Two Family Residential District.",MILITARY,matched,1
bza-21-23-1b926e9998,2023-05-22:21-23:1,1537:TAYLOR,site-3c49fc76dd08,1537,TAYLOR,"1537, 1538 & 1557 Taylor, between Woodrow Wilson and Byron in an R3 Low Density Residential District.",TAYLOR,matched,1
bza-21-23-1b926e9998,2023-05-22:21-23:1,1538:TAYLOR,site-7fc8d76057e0,1538,TAYLOR,"1537, 1538 & 1557 Taylor, between Woodrow Wilson and Byron in an R3 Low Density Residential District.",TAYLOR,unmatched,0
bza-21-23-1b926e9998,2023-05-22:21-23:1,1557:TAYLOR,site-c33b2f59456a,1557,TAYLOR,"1537, 1538 & 1557 Taylor, between Woodrow Wilson and Byron in an R3 Low Density Residential District.",TAYLOR,unmatched,0
bza-22-23-4eb0024be7,2023-06-12:22-23:1,1815:CHURCH,site-3ec46e1842ad,1815,CHURCH,"1815 Church, between 11th St. and Rosa Parks Blvd. in an R2 Two-Family Residential District.",CHURCH,matched,1
bza-23-23-d43e4e845a,2023-06-12:23-23:1,3400:MICHIGAN,site-2fc70cc0d7e1,3400,MICHIGAN,"3400 MICHIGAN, between Butternut and Risdon in an B4 District. General Business District.",MICHIGAN,matched,1
bza-bseed-slu2023-00014-community-appeal-8b680b85f6,2023-06-12:BSEED SLU2023-00014 (COMMUNITY APPEAL):1,19347:MT ELLIOTT,site-4bec95a0f73d,19347,MT ELLIOTT,"19347 Mt. Elliott, between Emery and E. Lantz in an M2 Restricted Industrial District.",MT ELLIOTT,matched,1
bza-19-23-ed15514286,2023-06-26:19-23:1,13501:GRATIOT,site-9a07ff584f61,13501,GRATIOT,"13501 Gratiot, between Pelkey and E. McNichols in a B4 Zone - (General Business District)",GRATIOT,matched,1
bza-24-23-39f2ee37b3,2023-06-26:24-23:1,5214:AVERY,site-20812ad20ea5,5214,AVERY,5214-5238 Avery and 1632 Merrick between Merrick and Edsel Ford Fwy Service Drive in a B4 Zone - (General Business District),AVERY,unmatched,0
bza-24-23-39f2ee37b3,2023-06-26:24-23:1,5238:AVERY,site-8a900b7ed294,5238,AVERY,5214-5238 Avery and 1632 Merrick between Merrick and Edsel Ford Fwy Service Drive in a B4 Zone - (General Business District),AVERY,matched,1
bza-24-23-39f2ee37b3,2023-06-26:24-23:1,1632:MERRICK,site-19f5d68d4f8e,1632,MERRICK,5214-5238 Avery and 1632 Merrick between Merrick and Edsel Ford Fwy Service Drive in a B4 Zone - (General Business District),MERRICK,unmatched,0
bza-bseed-slu2022-00181-f4fb048e7f,2023-06-26:BSEED SLU2022-00181:1,6401:E SEVEN MILE,site-4250ee61aef6,6401,E SEVEN MILE,"6401 E. Seven Mile, between Filer and Giradin in a M4 Restricted Industrial District.",SEVEN MILE,matched,1
bza-27-23-9c40617de8,2023-07-17:27-23:1,3222:PURITAN,site-3169d39b7c23,3222,PURITAN,"3222 Puritan, between Fairfield and Muirland in a B2 Zone - (Local Business and Residential District)",PURITAN,matched,1
bza-25-23-d87a52a78b,2023-07-24:25-23:1,16621:W WARREN,site-06ba59bf0f7d,16621,W WARREN,"16621 W Warren Ave., between Abington and Grandmount in a B4 Zone - (General Business District)",WARREN,matched,1
bza-28-23-32856cc88a,2023-07-24:28-23:1,6821:ARCHDALE,site-6502d58af70b,6821,ARCHDALE,"6821 Archdale, between W. Warren and Whitlock in a R1 zone. Single Family Residential District)-City Council District #7",ARCHDALE,matched,1
bza-36-23-eb4390b021,2023-08-14:36-23:1,5630:PLUMER,site-3b6de58cb800,5630,PLUMER,"5630-36 PLUMER, between Junction and McKinstry in an R3 Low Density Residential District.",PLUMER,unmatched,0
bza-36-23-eb4390b021,2023-08-14:36-23:1,5636:PLUMER,site-38f94f960cdc,5636,PLUMER,"5630-36 PLUMER, between Junction and McKinstry in an R3 Low Density Residential District.",PLUMER,matched,1
bza-39-23-9f515fc65e,2023-08-14:39-23:1,1452:W ALEXANDRINE,site-bc942cf2a510,1452,W ALEXANDRINE,"1452 W. ALEXANDRINE, between Trumbull and Lincoln St. in an R3-H District Low Density Residential Historic District.",ALEXANDRINE,matched,1
bza-bseedslu2023-00014-500488c05f,2023-08-14:BSEEDSLU2023-00014:1,19347:MT ELLIOTT,site-4bec95a0f73d,19347,MT ELLIOTT,"19347 Mt. Elliott, between Emery and E. Lantz in an M2 Restricted Industrial District.",MT ELLIOTT,matched,1
bza-29-23-1e6ae3ddb9,2023-08-21:29-23:1,202:SMITH,site-f4cf1d14a7ef,202,SMITH,"202 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-30-23-0932bf1f77,2023-08-21:30-23:1,309:E BETHUNE,site-6c3c309834ab,309,E BETHUNE,"309, 313, 319 & 331 E Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,matched,1
bza-30-23-0932bf1f77,2023-08-21:30-23:1,313:E BETHUNE,site-97cfe3915bab,313,E BETHUNE,"309, 313, 319 & 331 E Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,matched,1
bza-30-23-0932bf1f77,2023-08-21:30-23:1,319:E BETHUNE,site-a0cc1c6eda19,319,E BETHUNE,"309, 313, 319 & 331 E Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,matched,1
bza-30-23-0932bf1f77,2023-08-21:30-23:1,331:E BETHUNE,site-8266085ebab0,331,E BETHUNE,"309, 313, 319 & 331 E Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,299:SMITH,site-6aa37edac0bb,299,SMITH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",SMITH,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,303:SMITH,site-08683022e392,303,SMITH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",SMITH,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,307:SMITH,site-3ec13dcb02d3,307,SMITH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",SMITH,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,313:SMITH,site-9a26f761a388,313,SMITH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",SMITH,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,319:SMITH,site-d2c24adca192,319,SMITH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",SMITH,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,325:SMITH,site-363cc0036f13,325,SMITH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",SMITH,matched,1
bza-31-23-4dc13ed6eb,2023-08-21:31-23:1,7719:BRUSH,site-07ad300b0999,7719,BRUSH,"299, 303, 307, 313, 319, & 325 Smith and 7719 Brush, between Brush and John R. in an R3 zone (Low Density-Family Residential District). City Council District #5",BRUSH,matched,1
bza-32-23-5510e7b99d,2023-08-21:32-23:1,404:CHANDLER,site-e3eba6828380,404,CHANDLER,"404-410 Chandler, between Brush and John R in an R3 Low Density Residential District",CHANDLER,matched,1
bza-32-23-5510e7b99d,2023-08-21:32-23:1,410:CHANDLER,site-1520546a7682,410,CHANDLER,"404-410 Chandler, between Brush and John R in an R3 Low Density Residential District",CHANDLER,matched,1
bza-33-23-9df1fa2044,2023-08-21:33-23:1,203:SMITH,site-7ad3a1126cb4,203,SMITH,"203, 259, 267, 271, 277 Smith, between Brush and John R in an R3 Low Density Residential District",SMITH,matched,1
bza-33-23-9df1fa2044,2023-08-21:33-23:1,259:SMITH,site-75fd521f6601,259,SMITH,"203, 259, 267, 271, 277 Smith, between Brush and John R in an R3 Low Density Residential District",SMITH,unmatched,0
bza-33-23-9df1fa2044,2023-08-21:33-23:1,267:SMITH,site-349323ede7b9,267,SMITH,"203, 259, 267, 271, 277 Smith, between Brush and John R in an R3 Low Density Residential District",SMITH,unmatched,0
bza-33-23-9df1fa2044,2023-08-21:33-23:1,271:SMITH,site-fb52a8759e20,271,SMITH,"203, 259, 267, 271, 277 Smith, between Brush and John R in an R3 Low Density Residential District",SMITH,unmatched,0
bza-33-23-9df1fa2044,2023-08-21:33-23:1,277:SMITH,site-deb7bc4b9307,277,SMITH,"203, 259, 267, 271, 277 Smith, between Brush and John R in an R3 Low Density Residential District",SMITH,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,501:E BETHUNE,site-940788c6c7fb,501,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,matched,1
